No,speed,ODBA_mean,ODBA_std
4610,0.325451752,39.75376884,2.19516906
4611,0.304482432,39.91457286,1.47601892
4612,0.571187561,44.78894472,5.16615176
4613,0.409606553,39.79899497,5.227468905
4614,0.324368517,39.08542714,1.917320863
4615,0.652636016,39.69849246,1.992333986
4616,0.517230435,40.25125628,2.676378324
4617,0.423834697,40.2361809,3.034060829
4618,0.586856576,42.29608939,2.915291281
4619,0.466377783,42.37899543,5.642930429
4620,0.368656092,37.51256281,5.710661189
4621,0.339784608,39.8241206,5.032978788
4622,0.640619944,40.26633166,3.999299199
4623,0.738102035,38.89949749,5.298141302
4624,0.680372683,38.67597765,3.419633343
4625,0.791725646,38.78995434,2.429215161
4626,0.573879944,37.6080402,4.595949241
4627,0.413859087,36.90954774,2.536538871
4628,0.415044859,37.76884422,3.552454622
4629,0.358332245,38.13065327,3.093682179
4630,0.719728946,40.28643216,4.439811535
4631,1.031025955,39.84422111,3.720222378
4632,1.358645427,40.53631285,1.923849096
4633,1.82195826,40.24623116,2.394439406
4634,1.253034074,37.64840183,4.352046147
4635,0.835573055,40.79396985,7.606051797
4636,1.144890358,38.38693467,3.87571101
4637,0.729504759,39.84422111,2.037550572
4639,0.193530178,39.46365915,4.929381772
4640,0.8929105,39.88442211,1.970054343
4641,2.528612155,40.55778894,2.718894827
4642,1.464136816,34.93467337,3.176666463
4643,0.469797497,40.1758794,3.48063142
4644,0.711246925,42.81407035,2.299356042
4645,1.94262264,42.44723618,1.924708396
4646,2.525767397,37.35175879,4.462786882
4647,1.673286484,38.54773869,4.61007008
4648,14.98882648,41.5529608,16.00803559
4649,16.99520078,37.69057548,10.1123053
4650,10.90831511,38.70058382,10.16270921
4651,7.815227777,38.60800667,9.324640836
4652,10.68759478,38.22435363,8.739137133
4653,9.458921396,41.16263553,10.10467675
4654,4.115637337,37.68056714,3.830723567
4655,0.132050237,37.34278565,3.685749567
4656,0.122829408,41.02001668,3.5754141
4657,0.112957323,37.48957465,4.186401163
4658,0.115568589,39.206005,3.177553253
4659,0.116933302,32.92964824,4.780096441
4660,0.4349112,38.80446927,2.318442485
4661,0.757899161,38.64824121,2.19338531
4662,0.630103222,42.79396985,3.788738115
4663,0.404698478,41.07305936,3.352114476
4664,0.591125257,40.88826816,1.385812718
4665,0.920182701,38.94974874,4.294145534
4666,0.684762395,37.50753769,2.826417636
4667,0.205278646,38.47945205,5.767432393
4668,0.785819465,37.58659218,3.540198383
4669,1.292004643,37.93150685,3.33787768
4670,0.599838912,40.54271357,2.436517548
4671,0.170211486,41.21787709,1.621267166
4672,0.213707307,39.64383562,2.096114233
4673,0.17699763,39.44723618,1.636880198
4674,0.27848892,39.57788945,3.23186297
4675,0.445370499,39.4120603,1.668825988
4676,1.405133602,39.32960894,1.527317495
4677,2.390539076,39.74885845,2.316495557
4678,1.358748095,39.09045226,2.319213889
4679,0.268408099,37.22905028,1.486642459
4680,0.229137602,33.91780822,3.302497013
4681,0.276109108,37.84924623,2.292085341
4682,0.195481391,39.46733668,1.958793712
4683,0.178981331,40.09045226,2.18764445
4684,0.485368897,35.98994975,4.767973084
4685,0.667444182,39.65363128,3.006998485
4686,1.47769776,40.85427136,1.229400862
4687,2.083496173,39.91780822,3.456527508
4688,1.409628832,39.88442211,1.997915633
4689,0.897319112,39.34636872,1.371141391
4690,0.840380414,38.26130653,2.279923366
4691,0.409726417,39.35616438,1.541243017
4692,0.225842431,40.76884422,1.362393021
4693,0.52230676,40.08040201,2.740642891
4694,1.183444858,40.25139665,2.384408329
4695,1.882186181,40.85929648,10.19706833
4696,1.176227092,38.88944724,2.428441028
4697,0.314466446,38.89949749,2.967148395
4698,0.447721309,38.92237443,2.571072272
4699,0.803127582,37.60893855,1.753887459
4700,0.923194412,34.66210046,4.305139455
4701,0.556757898,39.95477387,4.155636098
4702,0.344966397,38.16080402,3.571842895
4703,0.325442388,39.87939698,3.605624813
4704,0.1708194,40.60301508,2.602316509
4705,0.339884928,42.34078212,1.138979967
4706,0.704143947,39.85929648,3.217462015
4707,0.455905718,38.98173516,2.982388902
4708,0.208367806,40.67336683,3.003991352
4709,0.139700514,39.69346734,4.043918138
4710,0.100772947,40.18592965,4.496855743
4711,0.576668477,39.94472362,3.082118928
4712,1.715424282,38.99441341,2.500273073
4713,3.409035015,40.14070352,3.480065486
4714,2.721778808,40.28310502,2.349047693
4715,1.471817721,38.01005025,4.366374426
4716,1.542722191,38.67336683,2.93117779
4717,0.823042178,38.8241206,1.485007523
4718,0.160056463,38.5678392,2.464658916
4719,0.165570817,38.63819095,1.223615511
4720,0.162998299,36.16582915,4.833679809
4721,0.293713764,33.89949749,3.808209823
4722,0.374588937,35.26633166,3.559179809
4723,0.419476248,38.81005587,2.329722811
4724,2.153114714,40.43718593,5.918612506
4725,7.943518265,39.42922374,11.05024907
4726,10.14755267,37.52513966,9.393518766
4727,13.20682009,38.62100457,8.532383485
4728,26.72872656,36.88268156,9.276791583
4729,32.17801737,37.06849315,9.323700003
4730,18.31554762,39.20603015,8.676356356
4731,6.390708469,38.69346734,8.817040806
4732,6.7763564,38.52261307,8.443024608
4733,13.42072773,37.47236181,8.189832522
4734,17.47133245,36.8040201,8.263060861
4735,20.94215192,36.98994975,8.466896787
4736,26.08513525,35.95477387,8.367378919
4737,11.29136659,38.15176374,9.151577624
4738,5.926045876,38.62256149,7.607473662
4739,6.268326555,37.47539616,8.484545347
4740,7.243465496,37.62718932,9.100328273
4741,7.817309637,37.33110926,7.985054306
4742,5.296957963,38.85237698,4.758283303
4743,0.075174453,38.7881568,3.343073432
4744,0.077022826,37.35613011,4.902972873
4745,0.106117722,37.88657214,3.668563771
4746,0.076344816,38.91576314,3.795710242
4747,0.096209432,37.87239366,4.973950175
4748,0.279505751,39.56281407,3.638822511
4749,0.575162276,40.2160804,2.983799257
4750,0.978045698,39.5879397,4.369958577
4751,2.46524677,38.73184358,2.787771072
4752,2.136909076,39.9543379,4.199121119
4753,1.236581825,40.29648241,4.983141195
4754,0.678127144,41.21105528,5.599325012
4755,0.291065527,38.2361809,3.029088041
4756,0.594774774,37.59798995,2.585074278
4757,0.480387498,38.80904523,2.226771463
4758,0.238192244,37.88826816,2.554178702
4759,0.773267034,39.2160804,3.593481356
4760,1.683339557,38.39269406,2.776473495
4761,2.806980968,39.67597765,2.228819243
4762,2.044927132,39.28310502,4.264351267
4763,0.449490573,36.96482412,2.470686199
4764,1.276608705,39.34078212,1.468880717
4765,2.682228874,38.74371859,4.448436939
4766,1.539194926,37.05025126,5.276046891
4767,1.909027075,38.11557789,9.551327017
4768,3.177940954,38.27853881,2.512079613
4769,1.838196197,38.86934673,3.085549897
4770,0.47527221,39.14070352,3.575503128
4771,0.316712639,41.50837989,0.935750021
4772,0.338482394,40.08040201,2.226737442
4773,0.534567738,39.92462312,1.322152476
4774,0.762097836,39.53424658,1.573892523
4775,0.522961108,38.72864322,1.290371638
4776,0.320862438,36.08040201,4.176214997
4777,0.564429138,39.30653266,5.697703631
4778,0.544520005,37.80904523,3.670296168
4779,0.522359105,37.67839196,3.526936608
4780,0.506175899,39.36683417,3.816271106
4781,0.252720539,40.28643216,2.855545048
4782,0.38794075,41.80904523,3.067698234
4783,0.317725273,40.08542714,2.836895942
4784,0.183783458,38.10050251,2.750961412
4785,0.263339383,37.65829146,2.018462297
4786,0.278344664,38.1959799,1.679550047
4787,0.219112451,37.60301508,2.910419845
4788,0.170897756,38.9798995,6.351480498
4789,0.371404112,36.22346369,4.650380805
4790,1.398209905,38.79396985,2.353819481
4791,1.904162728,39.2739726,4.730915347
4792,0.987007353,39.38190955,2.829292998
4793,0.337304081,39.46231156,2.46122425
4794,0.301045248,38.7638191,4.335142998
4795,0.237070994,38.91959799,2.885341194
4796,0.276761133,38.90452261,1.478804912
4797,0.459834505,38.85427136,2.47070664
4798,0.531833404,38.50251256,3.094612553
4799,0.356479275,36.66331658,3.728500993
4800,0.547992971,39.49246231,3.873462537
4801,0.945180776,39.09547739,6.915566132
4802,1.054037943,38.27638191,4.274382611
4803,0.623487426,41.50753769,3.492805739
4804,0.715574173,42.10552764,1.892571991
4805,1.249347477,40.85929648,2.370315058
4806,1.213427635,43.45226131,1.49588461
4807,0.883256715,39.22110553,2.869236724
4808,0.601436744,38.96482412,3.923101127
4809,0.332785946,39.72361809,4.415481555
4810,0.349180444,39.61809045,2.521241294
4811,1.468886623,39.84357542,4.128941396
4812,2.839212311,38.67336683,8.465647059
4813,6.105339549,38.78894472,14.17215326
4814,18.01968923,36.51598174,8.19585987
4815,19.26109911,37.01675978,8.981343083
4816,21.84534661,36.68949772,7.880640937
4817,28.36134923,35.63316583,6.423974061
4818,15.68431592,36.50251256,7.202647735
4819,8.874398213,35.59798995,6.208212747
4820,10.22619009,37.19095477,8.740463207
4821,5.938933984,37.24120603,8.878980348
4822,10.6403737,36.24581006,6.906067431
4823,14.20482718,38.30136986,11.47761562
4824,12.45411198,38.52513966,6.89126922
4825,11.2713921,36.28767123,8.12372272
4826,6.918773294,38.4659557,7.93768476
4827,5.897895513,38.1798134,7.070460811
4828,6.978910052,39.23352794,6.677649485
4829,7.131087136,38.01668057,7.385131829
4830,5.046086187,37.22185154,7.20514293
4831,2.726104082,40.97164304,3.32892846
4832,0.413002382,40.45954962,3.544755921
4833,0.015947829,41.26105088,3.233128541
4834,0.040459374,39.0058382,3.628374778
4835,0.089536589,40.84737281,2.708690678
4836,0.068835143,38.35362802,3.636308162
4837,0.148699533,40,3.60346009
4838,1.263178834,39.04522613,3.494858366
4839,1.132341954,40.10552764,2.415178052
4840,0.956937704,37.96482412,4.274943809
4841,0.842924333,39.08542714,3.43609845
4842,0.471132139,39.11731844,1.391386738
4843,0.5940758,36.44292237,2.639735466
4844,0.677355908,34.61809045,2.854050172
4845,0.621067965,40.16201117,1.983594272
4846,0.816383531,41.34703196,4.116802396
4847,0.857569335,37.96482412,3.876714255
4848,0.556860092,37.82914573,2.74565985
4849,0.566994282,37.64321608,4.27430581
4850,0.507594174,38.6080402,4.427771616
4851,0.680059437,38.2160804,5.061286975
4852,0.688465406,38.15075377,3.165039385
4853,0.374003371,38.11055276,2.128495162
4854,0.447419088,39.58291457,2.192245252
4855,0.411018434,39.12849162,3.110663488
4856,0.199191849,39.21004566,2.227206104
4857,0.131284833,39.6080402,8.332725077
4858,0.501849613,37.44723618,3.29091637
4859,0.554180948,40.06030151,3.372424669
4860,0.511341942,38.06532663,2.593140113
4861,0.528551327,34.96984925,4.434797926
4862,0.341946312,35.71859296,3.735098504
4863,1.574861656,38.37988827,3.428574958
4864,3.164895728,39.88944724,3.391956077
4865,2.088348372,38.80821918,2.078312897
4866,0.545465536,40.36683417,3.894475604
4867,0.21809799,40.6080402,3.409583844
4868,0.19027128,39.21787709,3.349729242
4869,0.117317877,37.69346734,3.605064491
4870,0.272865598,41.73059361,1.876440114
4871,0.520328813,40.46927374,1.870949637
4872,0.729604927,42.39269406,5.168497971
4873,0.678495373,43.44221106,1.828151478
4874,0.495930747,42.54773869,2.02409665
4875,0.465395473,42.46231156,5.029294753
4876,0.465641513,41.2160804,4.427931299
4877,0.293553299,40.15075377,3.171383816
4878,0.302145185,39.09547739,2.055982727
4879,0.509416007,37.04020101,1.185503714
4880,0.495813072,38.40201005,2.917491175
4881,0.446778617,35.08040201,4.287831074
4882,0.45461889,34.64321608,1.744580037
4883,0.341551725,39.86432161,3.917065281
4884,0.382205065,40.48743719,3.561179998
4885,0.295944513,40.87437186,3.433400307
4886,0.382619196,40.11173184,3.964764756
4887,0.595914441,39.13242009,2.409228658
4888,0.470156115,37.29648241,3.112228707
4889,0.386268914,38.91959799,4.536127213
4890,0.51328156,42.06703911,1.591168944
4891,1.756462039,39.79452055,4.812347809
4892,1.920653233,39.20603015,3.648192754
4893,1.023370881,39.86432161,3.41540751
4894,0.594723215,38.22346369,3.258903963
4895,0.557507182,38.56164384,3.528046666
4896,0.964198599,40.41340782,5.942653237
4897,1.038300034,40.57534247,2.350077089
4898,0.868263009,40.69832402,1.845588878
4899,0.648951252,42.7716895,1.880668873
4900,0.54392811,43.20603015,4.304113239
4901,0.524457187,41.24623116,4.131588494
4902,0.323161491,38.47236181,3.691357549
4903,0.423977467,38.88944724,2.092782331
4904,2.820792728,39.90452261,6.849856371
4905,20.8193495,41.36312849,15.08956439
4906,35.737634,35.9086758,9.041298831
4907,21.19099278,35.72864322,7.872522896
4908,9.745241565,36.61306533,7.023008142
4909,15.16451219,39.40201005,15.75819787
4910,13.22624171,38.07537688,7.259673618
4911,10.24744483,40.11731844,8.219249892
4912,11.75422158,37.57990868,6.014196143
4913,15.58931748,38.13065327,8.205465459
4914,22.0078911,36.97487437,6.738054523
4915,5.145221262,38.764804,6.828512729
4916,3.120822595,37.09924937,6.536686061
4917,6.205293547,38.53544621,6.20058403
4918,9.135972348,39.79566305,10.14264145
4919,10.65113339,37.28607173,8.88246285
4920,12.09694853,39.98415346,9.949442628
4921,6.643705114,38.12176814,4.615329811
4922,0.233407412,38.69474562,3.112336145
4923,0.059624311,38.32610509,3.183502736
4924,0.251348739,39.73644704,5.132661873
4925,0.454377887,40.75813178,4.338267586
4926,0.415204479,40.37688442,1.212857559
4927,0.470315003,37.24022346,4.168698463
4928,0.820931119,33.71859296,4.313261778
4929,0.466844896,36.31506849,2.611233437
4930,0.546152541,34.48743719,0.707883082
4931,1.062090166,39.19095477,2.942278643
4932,1.282991904,37.44723618,3.819545067
4933,1.260160702,38.61306533,2.720853796
4934,0.597759631,36.72864322,6.545298951
4935,1.03124259,38.31843575,5.586720669
4936,3.3173825,39.89447236,3.224267218
4937,3.961628994,41.05025126,3.03703893
4938,2.344071626,39.7260274,2.084473636
4939,1.567495393,39.5027933,2.862538432
4940,1.930390039,40.02512563,1.592814222
4941,2.009137939,38.65753425,3.309951143
4942,1.220476944,37.98492462,3.785023897
4943,0.954199153,39.54748603,3.963764906
4944,1.824193903,38.76884422,2.539503804
4945,1.251233221,38.10958904,5.205972099
4946,1.457085666,39.5027933,1.579810828
4947,2.349515218,39.84018265,4.993789016
4948,1.550059641,41.90954774,5.236311112
4949,1.230315166,35.18592965,4.736324192
4950,2.209722539,37.58291457,5.550309833
4951,1.598191802,37.06532663,3.779175121
4952,0.389472561,38.25125628,3.481059437
4953,0.299619956,35.48743719,4.996339662
4954,0.501810361,37.19553073,6.802134246
4955,0.733781675,38.45205479,3.832239218
4956,0.740735996,37.4301676,4.757749982
4957,0.677938129,39.20091324,4.01092106
4958,1.187073725,35.89944134,3.537658494
4959,1.567929087,38.90410959,5.98589907
4960,0.865819781,41.04020101,1.628388839
4961,0.441774425,40.57788945,3.715066914
4962,0.318660935,42.35678392,3.566784471
4963,0.255577355,41.09045226,4.609566118
4964,0.441532243,36.84924623,3.908165262
4965,0.383050779,36.61306533,1.676329488
4966,0.236312788,44.83417085,5.15075622
4967,0.195759997,41.65829146,1.237528375
4968,0.207666454,39.91457286,3.017160083
4969,0.32351031,41.29648241,6.039030313
4970,0.232801586,37.26633166,5.897314107
4971,0.150590575,35.5678392,3.616568636
4972,0.203963535,36.04522613,4.141099898
4973,0.320309957,38.60335196,3.100583824
4974,0.544647655,38.16438356,5.975628658
4975,0.690513384,38.45226131,3.965489623
4976,0.710549956,38.44134078,3.322627753
4977,1.344701215,40.84422111,2.150342796
4978,1.172587665,41.41708543,1.425506891
4979,0.992772139,39.03652968,3.340431549
4980,0.915740092,37.44723618,2.62304819
4981,0.288325147,38.75376884,2.016184108
4982,0.473047145,40.16080402,2.591883612
4983,0.888316244,34.74860335,4.189430136
4984,1.656664818,41.0201005,6.260637018
4985,1.821030726,37.8173516,6.942915993
4986,1.051145461,37.24120603,2.345124431
4987,0.317666802,39.18090452,1.911992616
4988,0.182139479,38.88442211,2.970831152
4989,0.121587144,37.6424581,2.021003289
4990,1.246070764,32.20100503,3.104511063
4991,1.971901616,39.31155779,5.32212761
4992,0.993264934,40.52511416,2.200676393
4993,0.565699859,39.35175879,2.276576029
4994,0.492718983,37.5678392,1.312548962
4995,0.208660001,42.20603015,2.635811322
4996,0.175378144,43.83919598,2.864489107
4997,7.164202858,39.07035176,9.133024475
4998,30.83547889,36.54773869,7.85077421
4999,41.46217149,36.25125628,8.209394418
5000,24.14836648,36.04020101,6.977954658
5001,11.23507595,38.81909548,8.294057762
5002,12.51655437,38.19553073,6.925846831
5003,9.525766847,38.07762557,5.936375124
5004,2.625604528,37.35863219,7.472149466
5005,12.31444021,37.54295246,9.540726886
5006,14.59005326,39.03002502,8.031366735
5007,10.3808321,37.94245204,9.02711277
5008,10.31953429,38.43452877,8.34407145
5009,4.875978251,40.33778148,6.863873497
5010,1.636294448,39.00333611,4.593209138
5011,0.184402973,41.33694746,3.424373369
5012,2.076047229,40.45037531,5.048951148
5013,4.012926411,39.93494579,3.88372771
5014,2.026335944,39.18682235,3.432192173
5015,0.05999373,38.91620112,2.593226045
5016,0.641211455,38.38190955,2.208907134
5017,1.333171694,37.29648241,4.134368477
5018,1.482463187,37.18090452,2.095085704
5019,1.674520013,35.81909548,4.71578523
5020,1.6271069,37.83561644,4.602997927
5021,1.001874971,39.06532663,5.15885868
5022,0.380447162,38.11055276,5.084990149
5023,1.176387101,38.86592179,4.362602705
5024,1.725352833,41.40182648,6.603803826
5025,0.899096914,36.64321608,3.60322883
5026,0.486258431,40.30150754,2.426724686
5027,0.434042415,37.91959799,1.960301443
5028,0.38814963,40.51758794,3.554096258
5029,0.216239052,37.31155779,5.396203494
5030,0.323652618,42.84357542,4.598773283
5031,0.451118822,37.38190955,2.56079337
5032,0.345953909,38.97260274,1.638347001
5033,0.757316213,41.06145251,2.166690474
5034,1.064614641,44.20091324,4.582655318
5035,0.629766261,36.83240223,4.21819156
5036,0.263929327,36.36073059,1.720813075
5037,0.253815814,39.62569832,1.951824512
5038,0.347873825,42.78538813,5.660450489
5039,0.302624627,44.10552764,4.735615044
5040,0.309969592,37.10050251,5.40890293
5041,0.65171981,39.72067039,6.34573429
5042,0.612017299,37.54271357,4.824240995
5043,0.893423244,38.26130653,1.45002523
5044,1.321570825,38,3.075904292
5045,1.32765092,37.87150838,1.82479002
5046,1.104554104,38.93467337,2.406180018
5047,0.687483829,38.02739726,2.367816574
5048,0.436869015,37.64321608,1.129032898
5049,0.888935101,38.17318436,2.439927745
5050,1.370420153,37.4109589,1.786573081
5051,0.674552909,38.88442211,3.929236956
5052,0.476996932,38.14572864,2.521040972
5053,0.972700272,44.7839196,5.039396821
5054,0.920597882,40.96984925,2.443141457
5055,0.458252016,37.77386935,4.877815703
5056,0.287831216,37.64321608,3.308029171
5057,0.36770855,37.67839196,1.795327668
5058,0.312390059,37.69346734,2.381146115
5059,0.416193743,37.21105528,1.783700178
5060,0.679054571,38.2361809,2.783565821
5061,0.671927194,37.01005025,2.081239362
5062,0.394609977,38.04020101,1.619104523
5063,0.240819072,34.69849246,4.259137117
5064,0.286305742,37.58291457,2.402241321
5065,0.49191099,37.77386935,2.2132812
5066,0.627077117,37.56281407,2.358524392
5067,0.383317252,37.60301508,4.079386957
5068,0.833417889,39.49162011,3.164694757
5069,1.441330954,38.9543379,6.239344663
5070,0.815643217,40.84924623,5.311160803
5071,0.571722262,39.07537688,1.022041869
5072,0.753313214,39.08542714,1.532803355
5073,1.463394306,40.57286432,2.358235295
5074,1.255600351,39.71859296,4.166292838
5075,0.376840933,42.62311558,4.881888211
5076,0.40079592,37.96089385,2.192835282
5077,0.391766149,38.02512563,2.162813136
5078,0.548552629,40.99543379,5.66854472
5079,1.041567279,36.53768844,2.053881405
5080,2.636421857,41.21787709,5.059701005
5081,3.051951752,39.63316583,4.695887812
5082,1.718049201,39.58447489,1.659602217
5083,3.672534241,42.03910615,4.91533131
5084,6.298829625,41.62100457,4.477005369
5085,3.842696651,38.51256281,5.385500071
5086,1.195388125,39.2361809,6.572326442
5087,0.718894738,39.24120603,6.0385787
5088,0.801654766,38.96648045,3.946428187
5089,0.820852334,40.57788945,2.791356646
5090,0.381148499,41.64824121,1.720956968
5091,5.512561395,40.30136986,6.840021092
5092,20.24647185,40.87437186,16.61080645
5093,16.42525996,38.15512927,8.847477221
5094,12.76420152,37.68473728,8.154207595
5095,7.812196457,38.43869892,7.901881849
5096,6.385678344,36.59466222,8.99378925
5097,7.551955031,40.12010008,10.03266997
5098,3.274882107,39.35779817,4.35913855
5099,0.17922058,40.48040033,4.401577681
5100,0.145681288,39.57381151,5.008184934
5101,0.087051892,37.94078399,3.886075274
5102,0.0989521,38.68974145,4.225955762
5103,0.081788091,39.16263553,3.108449309
5104,0.082450764,37.25628141,3.779028117
5105,0.857392434,36.51396648,4.534606278
5106,1.361579983,40.16438356,7.287345068
5107,0.853521927,40.66834171,5.453370427
5108,0.611491706,39.40201005,2.131174678
5109,0.887316475,39.69849246,4.915317842
5110,1.269739344,38.38693467,1.649129556
5111,0.870189112,39.10552764,2.576257969
5112,0.212627364,39.29648241,3.280448812
5113,0.193646142,40.10614525,5.611731148
5114,0.286666217,38.61187215,3.127437229
5115,0.408759742,38.90954774,3.047671373
5116,0.504994667,38.80904523,5.127884024
5117,0.475704813,35.64321608,3.356287388
5118,0.321522872,40.65326633,2.077729937
5119,1.210798331,37.34636872,1.617856261
5120,2.269972819,38.95477387,5.054771846
5121,1.968158731,39.96803653,6.860906478
5122,1.373686795,39.18090452,1.789819672
5123,0.543473757,40.30653266,3.903549157
5124,0.250314654,38.5678392,2.067739973
5125,0.344618554,36.12060302,3.001762906
5126,0.256394806,34.77386935,6.428119805
5127,0.287386416,39.79396985,3.250475623
5128,0.849118768,39.25628141,2.951815427
5129,1.286177073,38.29648241,3.470990719
5130,0.798948569,39.8241206,1.531649718
5131,0.382387517,40.18994413,1.88131343
5132,0.388547275,40.22613065,3.474837128
5133,0.4617659,38.24120603,2.02797286
5134,0.508252943,36.19095477,5.323100184
5135,0.346601833,37.79908676,2.294682972
5136,0.389802768,39.51256281,5.399478196
5137,0.558419552,38.8040201,5.398379053
5138,0.39122413,36.47236181,2.941300083
5139,0.271534512,34.8040201,3.902941027
5140,0.466791532,34.34170854,4.205024405
5141,0.463145038,35.31155779,4.513900038
5142,0.796675291,33.45728643,4.7433566
5143,1.245329147,36.4321608,3.758296799
5144,0.744370544,36.45728643,3.265001662
5145,0.57274301,35.19553073,2.483640804
5146,0.862321666,35.9086758,3.12755723
5147,0.635325748,33.44134078,3.204513296
5148,0.985605484,33.47488584,3.461867862
5149,1.033050599,37.30150754,2.25721573
5150,0.435818739,36.63819095,3.668383011
5151,0.347913384,36.36683417,2.785660613
5152,0.650549653,37.26633166,3.302872529
5153,1.478398878,36.74874372,2.761396837
5154,2.133504539,39.29648241,2.34199968
5155,1.240083378,37.85929648,1.880954934
5156,0.234930168,38.9798995,1.853855954
5157,0.367342802,39.57286432,1.835842839
5158,0.415128071,39.32663317,1.472987673
5159,0.202718905,38.96482412,1.293108461
5160,0.209705885,38.00502513,3.518076061
5161,0.259174502,38.52261307,3.495616955
5162,0.424092759,36.42713568,3.036373686
5163,0.603023536,38.10552764,2.894097198
5164,0.46347295,36.68341709,5.614524988
5165,0.410278782,37.86934673,1.967835603
5166,0.542333863,37.08542714,4.7211423
5167,0.91001642,36.53266332,6.068924755
5168,1.088850514,35.03015075,6.669445479
5169,0.658869025,37.47236181,3.028837937
5170,0.36169222,36.20100503,1.718886807
5171,0.651040111,36.3718593,3.250421242
5172,0.742689927,38.50753769,3.769581167
5173,0.533395832,39.74874372,5.373224697
5174,0.420976793,41.24623116,14.02204558
5175,0.573684265,41.48743719,5.059305866
5176,1.016864331,39.54189944,5.636292887
5177,0.900847318,38.5890411,3.160120871
5178,1.248895803,40.98994975,9.802055958
5179,1.383232967,42.7839196,10.3106786
5180,3.693445708,40.37688442,12.79932741
5181,13.02370362,38.10050251,8.865264481
5182,11.06003932,37.18015013,8.868377139
5183,9.271825388,36.8440367,7.944439826
5184,7.557976365,37.09174312,7.698440006
5185,8.397964682,37.75646372,8.396000051
5186,7.499616508,37.68723937,12.58153441
5187,6.861983706,40.72977481,13.63629946
5188,4.673716055,37.7206005,5.197468522
5189,0.129412586,37.75145955,5.364910469
5190,0.181206192,37.52960801,4.083030947
5191,0.111204584,37.72477064,3.90367487
5192,0.09614336,36.84236864,3.587254762
5193,0.263122527,38.69832402,10.18535193
5194,0.987629852,37.60273973,5.23617482
5195,0.952761726,37.44692737,4.000171651
5196,1.476248121,37.38693467,3.869222735
5197,1.049919358,38.62100457,5.295618668
5198,0.366452299,34.73869347,3.832164889
5199,0.511378722,35.92462312,5.26382809
5200,0.814334611,35.87709497,2.884456601
5201,0.911023274,37.49315068,6.141683216
5202,1.150318835,38.62569832,3.985954242
5203,1.625294298,39.98994975,4.184188892
5204,1.172358726,37.71356784,4.946280958
5205,0.647111514,36.05936073,4.247066304
5206,0.549603198,38.91061453,2.475093624
5207,0.469198111,38.10045662,3.752496858
5208,0.851576935,40.30653266,7.026976557
5209,0.908485518,37.10552764,4.364534961
5210,0.375326199,36.34170854,3.33457886
5211,0.248942521,38.09045226,3.763332653
5212,0.328232925,37.89447236,4.119315892
5213,0.415203078,37.59296482,2.53620037
5214,0.462033949,37.4972067,2.821256707
5215,0.897489566,37.53266332,3.094441189
5216,0.96857322,37.61187215,3.900596566
5217,0.409140334,35.63819095,5.075287327
5218,0.20514983,36.54773869,4.166929194
5219,0.434379518,38.79899497,4.280351157
5220,0.47973798,38.90502793,2.924931814
5221,0.34538032,38.51758794,2.831701765
5222,0.565831566,38.6347032,2.529078609
5223,0.673502755,37.35195531,1.625266314
5224,0.414999134,37.75342466,2.485285401
5225,0.2921056,37.34673367,2.240642604
5226,0.26328543,39.44723618,3.387232887
5227,0.246826275,37.89949749,2.652381077
5228,0.838301158,38.1758794,2.172052061
5230,0.882442225,38.57894737,4.13956494
5231,0.553665591,36.42211055,2.212961718
5232,0.464504064,36.72864322,4.615544379
5233,0.361998064,38.44692737,4.34172031
5234,0.187754019,36.28140704,5.298260455
5235,0.113637412,37.65829146,2.930316171
5236,0.406594581,38.80365297,3.893887657
5237,0.71034635,39.2361809,2.196273108
5238,0.691011124,38.06030151,2.448747379
5239,0.656582671,38.03015075,1.631688547
5240,0.96634463,38.91959799,5.778453118
5241,1.244284234,37.51758794,6.000707011
5242,1.348063832,38.74371859,1.902034943
5243,1.184580896,39.13065327,2.192498649
5244,0.581391794,39.61809045,1.328040977
5245,0.165244714,38.98492462,3.454626767
5246,0.58791192,37.72361809,3.083265738
5247,0.754884865,39.86934673,3.287407843
5248,0.27030925,39.51955307,4.188759609
5249,0.436539329,40.32663317,2.900154947
5250,0.562027434,39.12785388,3.040382765
5251,0.41414511,40.2361809,7.241664589
5252,0.424668053,37.85929648,3.99375159
5253,0.437220956,38.06030151,5.009175692
5254,0.415924015,35.5879397,3.520372193
5255,0.766428258,36.97765363,2.840165443
5256,0.955457744,40.17991632,3.824203693
5257,0.522911983,39.41899441,3.621456402
5258,0.226399033,39.65829146,4.810355151
5259,0.339036783,40.6080402,2.768657255
5260,0.319641529,39.90954774,1.490964174
5261,0.69430512,39.48241206,1.410100752
5262,1.213934274,38.46231156,3.065013577
5263,0.854890328,39.73869347,2.635677194
5264,0.32551397,38.30653266,2.921331619
5265,0.457538343,38.68844221,2.780661337
5266,0.723083031,35.01507538,4.415001138
5267,0.510428515,39.01005025,4.602806605
5268,0.34146108,40.95477387,2.554523985
5269,4.69719523,42.91457286,13.23493697
5270,6.838242088,40.67839196,12.6910361
5271,2.723002736,39.94912427,8.682515124
5272,8.184429633,37.74061718,9.664269676
5273,9.12698835,36.60550459,7.499257882
5274,9.049247746,37.29941618,10.4820236
5275,8.979780756,37.14345288,8.079635234
5276,5.487429304,40.5412844,9.720690916
5277,3.458653189,38.13928274,3.768060737
