OBJECTID,IN_FID,NEAR_FID,NEAR_DIST
0,545,566,7575.315136434080159
0,546,566,7426.988377281316389
0,547,566,7289.673531787936554
0,548,566,7266.840124787264358
0,549,566,7262.959276961380965
0,550,566,7264.942083615506817
0,551,566,7267.941839948472079
0,552,566,7257.724875021169282
0,553,566,7253.786723090507621
0,554,566,7253.670666817373785
0,555,566,7260.544321827505883
0,556,566,7264.917422189541867
0,557,566,7273.986495393526639
0,558,566,7273.850925145345172
0,559,566,7275.035864971757292
0,560,566,7274.010492246347894
0,561,566,7268.346037910127961
0,562,566,7269.687322171698725
0,563,566,7261.189736555662421
0,564,566,7247.281000580221189
0,565,566,7258.366679782324354
0,566,566,7260.366616362653986
0,567,566,7259.577313439618592
0,568,566,7264.304241953168457
0,569,566,7259.141809751626170
0,570,566,7264.776196387851087
0,571,566,7268.042605985101545
0,572,566,7278.812356190255741
0,573,566,7261.379768416004481
0,574,566,7264.059554096036663
0,575,566,7260.809777018895147
0,576,566,7261.340248943583902
0,577,566,7258.187053925057626
0,578,566,7258.652231053529249
0,579,566,7257.870993590849139
0,580,566,7256.816054649657417
0,581,566,7259.886974567328252
0,582,566,7264.866871583301872
0,583,566,7267.604054875639122
0,584,566,7274.239235189788815
0,585,566,7271.720479582650114
0,586,566,7274.592189709662307
0,587,566,7268.534901993605672
0,588,566,7271.314173671378740
0,589,566,7269.595218543560804
0,590,566,7272.409909751360829
0,591,566,7271.742008776601324
0,592,566,7266.864003334144400
0,593,566,7268.780768111557336
0,594,566,7267.818367471571946
0,595,566,7264.622699626831491
0,596,566,7259.792865892600275
0,597,566,7268.585950334222616
0,598,566,7260.314020356604487
0,599,566,7266.050291031081542
0,600,566,7267.343202007135915
0,601,566,7266.327006321310364
0,602,566,7265.020201712594826
0,603,566,7249.983174861898988
0,604,566,7265.227298622658054
0,605,566,7258.972972687180118
0,606,566,7267.281144601281085
0,607,566,7266.595864006902957
0,608,566,7265.443896716054041
0,609,566,7261.937381551558246
0,610,566,7266.520109104430048
0,611,566,7260.152910503961721
0,612,566,7251.384932429190485
0,613,566,7250.509268845329643
0,614,566,7253.208033143595458
0,615,566,7255.416830399442006
0,616,566,7253.332310517260339
0,617,566,7256.279913651439529
0,618,566,7250.207581129646314
0,619,566,7258.732385538322887
0,620,566,7245.662088304047757
0,621,566,7257.722516744603126
0,622,566,7263.128271403571489
0,623,566,7254.279996394525369
0,624,566,7258.077028879454701
0,625,566,7249.538072545741670
0,626,566,7255.621363042339908
0,627,566,7111.841211891413877
0,628,566,7182.025174329288348
0,629,566,7077.221267039287341
0,630,566,7121.382591485483317
0,631,566,7247.954535655640029
0,632,566,7227.972689752155929
0,633,566,7480.286688332802441
0,634,566,7664.887898196553579
0,635,566,7698.072119136206311
0,636,566,7788.107475710468862
0,637,566,7925.613521292505538
0,638,566,7878.096060540661711
0,639,566,7719.314356290073192
0,640,566,7580.985781305206729
0,641,566,7461.837219375794120
0,642,566,7251.947443706246304
0,643,566,7254.929839154880028
0,644,566,7255.356867940312441
0,645,566,7250.779660479114682
0,646,566,7242.614550969417905
0,647,566,7240.913594190060394
0,648,566,7264.896712234061852
0,649,566,7248.940237285073636
0,650,566,7078.179801145371130
0,651,566,7078.997247882088232
0,652,566,7446.138552811256886
0,653,566,7244.057023698244848
0,654,566,7262.906868129998657
0,655,566,7267.540533460563893
0,656,566,7259.532151155564861
0,657,566,7249.208655396804716
0,658,566,7258.546649176580104
0,659,566,7261.179185897371099
0,660,566,7258.645829316021263
0,661,566,7247.471694136547740
0,662,566,7257.342141492842529
0,663,566,7263.336470889314114
0,664,566,7282.117728786860425
0,665,566,7263.758998653504932
0,666,566,7267.229271053757657
0,667,566,7265.619061204149148
0,668,566,7280.765736771937554
0,669,566,7266.571541967608027
0,670,566,7264.994292511025378
0,671,566,7268.602592458958497
0,672,566,7268.945174147785110
0,673,566,7268.491187748575612
0,674,566,7266.673277401285304
0,675,566,7261.948850367542946
0,676,566,7279.678798703214852
0,677,566,7243.870242459492147
0,678,566,7238.601361434441060
0,679,566,7243.149454417095512
0,680,566,7240.709209964864385
0,681,566,7251.345387502135964
0,682,566,7241.312328576867003
0,683,566,7236.410997207422952
0,684,566,7258.460602639760509
0,685,566,7238.330212890614348
0,686,566,7240.169472613481958
0,687,566,7233.799060506690694
0,688,566,7238.190321349065016
0,689,566,7228.022170032772010
0,690,566,7238.170001376908658
0,691,566,7235.820953245548480
0,692,566,7252.850084855635032
0,693,566,7237.330497813851252
0,694,566,7250.334823591498207
0,695,566,7236.864859743544912
0,696,566,7238.222149526383873
0,697,566,7227.043541497409024
0,698,566,7240.141357930420781
0,699,566,7240.212024661936994
0,700,566,7238.971720933589495
0,701,566,7240.913249514698691
0,702,566,7238.517208558509083
0,703,566,7237.661893604809848
0,704,566,7245.580116897454900
0,705,566,7240.574815285737714
0,706,566,7260.911857579419120
0,707,566,7259.196945641720049
0,708,566,7261.252265363271363
0,709,566,7246.576895380489987
0,710,566,7235.932989579855530
0,711,566,7235.262025646968141
0,712,566,7242.199964547527088
0,713,566,7251.122783376405096
0,714,566,7349.686690955782069
0,715,566,7686.751611811426301
0,716,566,7921.385145799410566
0,717,566,8164.888203942846303
0,718,566,8224.278819203218518
0,719,566,7954.397374695825420
0,720,566,8079.507930311281598
0,721,566,7978.750535315658453
0,722,566,7851.442404295264168
0,723,566,7581.101756562576156
0,724,566,7540.974863780316809
0,725,566,7402.589756018102889
0,726,566,7266.973573956637665
0,727,566,7264.999905674301772
0,728,566,7265.148325953999120
0,729,566,7247.168846632175701
0,730,566,7251.333046625338284
0,731,566,7239.914713836001283
0,732,566,7264.387114718023440
0,733,566,7259.164526468543045
0,734,566,7259.298567345665106
0,735,566,7258.347739423530584
0,736,566,7262.165373418521085
0,737,566,7252.153366345302857
0,738,566,7248.996853118869694
0,739,566,7243.471600911848327
0,740,566,7250.153681473473625
0,741,566,7075.802039308501662
0,742,566,7355.247899510196476
0,743,566,7271.010781842499455
0,744,566,7266.398097227572180
0,745,566,7269.098065349098761
0,746,566,7263.098353540201970
0,747,566,7260.530741388134629
0,748,566,7261.545510951366850
0,749,566,7251.005732310733947
0,750,566,7258.906142794358857
0,751,566,7245.425827269728870
0,752,566,7259.715753674689040
0,753,566,7256.273900595765554
0,754,566,7271.041045550131457
0,755,566,7250.770326099457634
0,756,566,7264.458829957641683
0,757,566,7252.244499169024493
0,758,566,7258.938529818715324
0,759,566,7263.860447347218724
0,760,566,7269.788237102323365
0,761,566,7268.033346203172187
0,762,566,7265.813758349721866
0,763,566,7267.458558874560367
0,764,566,7266.442216924359855
0,765,566,7271.236066575699624
0,766,566,7265.719972154891366
0,767,566,7270.213863353086708
0,768,566,7266.524168240661311
0,769,566,7266.381165746597617
0,770,566,7255.632793657412549
0,771,566,7260.474394108236993
0,772,566,7260.417083704614924
0,773,566,7262.368758629348122
0,774,566,7261.982162713018624
0,775,566,7259.922298521696575
0,776,566,7258.207639565245699
